,refListId_actual,Rssi,classe
5735,7,-50.0,1
5736,7,-50.0,1
5737,7,-48.0,1
5738,7,-51.0,1
5739,7,-44.0,1
5740,7,-53.0,1
5741,7,-53.0,1
5742,7,-48.0,1
5743,7,-44.0,1
5744,7,-54.0,1
5745,7,-56.0,1
5746,7,-55.0,0
5747,7,-61.0,0
5748,7,-60.0,0
5749,7,-61.0,1
5750,7,-65.0,1
5751,7,-60.0,1
5752,7,-57.0,1
5753,7,-60.0,1
5754,7,-59.0,1
5755,7,-57.0,1
5756,7,-60.0,1
5757,7,-45.0,1
5758,7,-48.0,1
5759,7,-68.0,1
5760,7,-44.0,1
5761,7,-48.0,1
5762,7,-57.0,1
5763,7,-49.0,1
5764,7,-61.0,0
5765,7,-59.0,0
5766,7,-65.0,1
5767,7,-53.0,1
5768,7,-48.0,1
5769,7,-44.0,1
5770,7,-45.0,1
5771,7,-47.0,1
5772,7,-60.0,1
5773,7,-61.0,1
5774,7,-70.0,1
5775,7,-45.0,1
5776,7,-45.0,1
5777,7,-57.0,1
5778,7,-55.0,1
5779,7,-51.0,1
5780,7,-51.0,1
5781,7,-57.0,1
5782,7,-68.0,1
5783,7,-68.0,0
5784,7,-66.0,0
5785,7,-57.0,0
5786,7,-48.0,1
5787,7,-53.0,1
5788,7,-52.0,1
5789,7,-64.0,1
5790,7,-68.0,1
5791,7,-55.0,1
5792,7,-63.0,1
5793,7,-45.0,1
5794,7,-57.0,1
5795,7,-56.0,1
5796,7,-57.0,1
5797,7,-45.0,1
5798,7,-49.0,1
5799,7,-51.0,1
5800,7,-56.0,1
5801,7,-54.0,1
5802,7,-54.0,1
5803,7,-63.0,1
5804,7,-55.0,1
5805,7,-52.0,1
5806,7,-56.0,1
5807,7,-52.0,1
5808,7,-47.0,1
5809,7,-66.0,1
5810,7,-67.0,1
5811,7,-62.0,1
5812,7,-61.0,1
5813,7,-71.0,1
5814,7,-58.0,1
5815,7,-49.0,1
5816,7,-66.0,1
5817,7,-57.0,1
5818,7,-63.0,1
5819,7,-69.0,1
5820,7,-59.0,1
5821,7,-71.0,1
5822,7,-63.0,1
5823,7,-60.0,0
5824,7,-64.0,0
5825,7,-59.0,0
5826,7,-60.0,1
5827,7,-54.0,1
5828,7,-53.0,1
5829,7,-71.0,1
5830,7,-70.0,1
5831,7,-59.0,1
5832,7,-62.0,1
5833,7,-66.0,1
5834,7,-64.0,1
5835,7,-60.0,1
5836,7,-52.0,1
5837,7,-59.0,1
5838,7,-59.0,1
5839,7,-60.0,1
5840,7,-54.0,1
5841,7,-55.0,0
5842,7,-65.0,0
5843,7,-59.0,1
5844,7,-58.0,1
5845,7,-51.0,1
5846,7,-54.0,1
5847,7,-61.0,1
5848,7,-57.0,1
5849,7,-52.0,1
5850,7,-59.0,1
5851,7,-55.0,1
5852,7,-56.0,1
5853,7,-56.0,1
5854,7,-55.0,1
5855,7,-62.0,1
5856,7,-56.0,1
5857,7,-63.0,1
5858,7,-65.0,0
5859,7,-53.0,0
5860,7,-55.0,0
5861,7,-62.0,0
5862,7,-65.0,1
5863,7,-59.0,1
5864,7,-60.0,1
5865,7,-50.0,1
5866,7,-55.0,1
5867,7,-59.0,1
5868,7,-57.0,1
5869,7,-60.0,1
5870,7,-60.0,1
5871,7,-58.0,1
5872,7,-57.0,1
5873,7,-60.0,1
5874,7,-65.0,1
5875,7,-55.0,1
5876,7,-51.0,1
5877,7,-45.0,1
5878,7,-47.0,1
5879,7,-49.0,1
5880,7,-47.0,1
5881,7,-44.0,1
5882,7,-46.0,1
5883,7,-66.0,1
5884,7,-66.0,1
5885,7,-57.0,1
5886,7,-52.0,1
5887,7,-63.0,0
5888,7,-66.0,0
5889,7,-59.0,0
5890,7,-66.0,0
5891,7,-67.0,0
5892,7,-55.0,1
5893,7,-62.0,1
5894,7,-59.0,1
5895,7,-58.0,1
5896,7,-62.0,1
5897,7,-54.0,1
5898,7,-43.0,1
5899,7,-47.0,1
5900,7,-47.0,1
5901,7,-56.0,1
5902,7,-64.0,1
5903,7,-55.0,1
5904,7,-48.0,1
5905,7,-49.0,1
5906,7,-54.0,1
5907,7,-56.0,1
5908,7,-65.0,1
5909,7,-49.0,1
5910,7,-62.0,1
5911,7,-58.0,1
5912,7,-51.0,1
5913,7,-59.0,1
5914,7,-63.0,1
5915,7,-65.0,1
5916,7,-44.0,1
5917,7,-47.0,1
5918,7,-46.0,1
5919,7,-54.0,1
5920,7,-59.0,1
5921,7,-48.0,1
5922,7,-48.0,1
5923,7,-43.0,1
5924,7,-61.0,1
5925,7,-60.0,1
5926,7,-59.0,1
5927,7,-56.0,1
5928,7,-70.0,1
5929,7,-67.0,1
5930,7,-49.0,1
5931,7,-69.0,1
5932,7,-56.0,1
5933,7,-57.0,1
5934,7,-66.0,1
5935,7,-58.0,1
5936,7,-58.0,1
5937,7,-70.0,1
5938,7,-63.0,1
5939,7,-58.0,1
5940,7,-53.0,1
5941,7,-54.0,1
5942,7,-54.0,1
5943,7,-68.0,1
5944,7,-58.0,1
5945,7,-59.0,1
5946,7,-54.0,1
5947,7,-43.0,1
5948,7,-54.0,1
5949,7,-51.0,1
5950,7,-52.0,1
5951,7,-45.0,1
5952,7,-47.0,1
5953,7,-45.0,1
5954,7,-64.0,1
5955,7,-43.0,1
5956,7,-48.0,1
5957,7,-65.0,1
5958,7,-66.0,1
5959,7,-52.0,1
5960,7,-61.0,0
5961,7,-61.0,1
5962,7,-60.0,1
5963,7,-60.0,1
5964,7,-51.0,1
5965,7,-56.0,1
5966,7,-61.0,1
5967,7,-54.0,1
5968,7,-55.0,1
5969,7,-62.0,1
5970,7,-52.0,1
5971,7,-55.0,0
5972,7,-64.0,1
5973,7,-69.0,1
5974,7,-70.0,1
5975,7,-60.0,1
5976,7,-60.0,1
5977,7,-68.0,1
5978,7,-57.0,1
5979,7,-63.0,1
5980,7,-61.0,1
5981,7,-60.0,1
5982,7,-49.0,1
5983,7,-60.0,1
5984,7,-58.0,1
5985,7,-62.0,1
5986,7,-61.0,1
5987,7,-57.0,1
5988,7,-56.0,1
5989,7,-65.0,1
5990,7,-64.0,1
5991,7,-61.0,1
5992,7,-61.0,1
5993,7,-55.0,1
5994,7,-56.0,1
5995,7,-64.0,1
5996,7,-56.0,1
5997,7,-55.0,1
5998,7,-55.0,1
5999,7,-68.0,1
6000,7,-61.0,1
6001,7,-58.0,1
6002,7,-64.0,1
6003,7,-62.0,1
6004,7,-62.0,1
6005,7,-60.0,1
6006,7,-64.0,1
6007,7,-62.0,1
6008,7,-62.0,1
6009,7,-51.0,1
6010,7,-57.0,1
6011,7,-57.0,1
6012,7,-56.0,1
6013,7,-54.0,1
6014,7,-65.0,1
6015,7,-56.0,1
6016,7,-59.0,1
6017,7,-71.0,0
6018,7,-57.0,1
6019,7,-67.0,1
6020,7,-55.0,1
6021,7,-63.0,1
6022,7,-62.0,1
6023,7,-62.0,1
6024,7,-55.0,1
6025,7,-55.0,1
6026,7,-54.0,1
6027,7,-53.0,1
6028,7,-54.0,1
6029,7,-56.0,1
6030,7,-63.0,1
6031,7,-59.0,0
6032,7,-66.0,0
6033,7,-62.0,0
6034,7,-60.0,1
6035,7,-66.0,1
6036,7,-59.0,1
6037,7,-68.0,1
6038,7,-58.0,1
6039,7,-54.0,1
6040,7,-50.0,1
6041,7,-63.0,1
6042,7,-72.0,1
6043,7,-60.0,1
6044,7,-64.0,1
6045,7,-60.0,1
6046,7,-63.0,1
6047,7,-69.0,0
6048,7,-63.0,0
6049,7,-65.0,0
6050,7,-62.0,0
6051,7,-63.0,0
6052,7,-61.0,0
6053,7,-68.0,0
6054,7,-66.0,0
6055,7,-63.0,1
6056,7,-56.0,1
6057,7,-61.0,1
6058,7,-48.0,1
6059,7,-65.0,1
6060,7,-61.0,1
6061,7,-63.0,1
6062,7,-60.0,1
6063,7,-51.0,1
6064,7,-61.0,1
6065,7,-58.0,1
6066,7,-48.0,1
6067,7,-57.0,1
6068,7,-51.0,1
6069,7,-60.0,0
6070,7,-67.0,1
6071,7,-54.0,1
6072,7,-54.0,1
6073,7,-60.0,1
6074,7,-61.0,1
6075,7,-59.0,1
6076,7,-50.0,1
6077,7,-60.0,1
6078,7,-69.0,1
6079,7,-46.0,1
6080,7,-59.0,1
6081,7,-59.0,1
6082,7,-60.0,1
6083,7,-51.0,1
6084,7,-48.0,1
6085,7,-52.0,1
6086,7,-62.0,1
6087,7,-51.0,1
6088,7,-54.0,1
6089,7,-51.0,1
6090,7,-56.0,1
6091,7,-55.0,1
6092,7,-53.0,1
6093,7,-56.0,1
6094,7,-66.0,1
6095,7,-53.0,1
6096,7,-71.0,0
6097,7,-69.0,0
6098,7,-69.0,0
6099,7,-69.0,0
6100,7,-66.0,1
6101,7,-60.0,1
6102,7,-58.0,1
6103,7,-61.0,1
6104,7,-50.0,1
6105,7,-52.0,1
6106,7,-61.0,1
6107,7,-60.0,1
6108,7,-63.0,1
6109,7,-54.0,1
6110,7,-52.0,1
6111,7,-59.0,1
6112,7,-53.0,1
6113,7,-57.0,1
6114,7,-51.0,1
6115,7,-62.0,1
6116,7,-68.0,1
6117,7,-58.0,1
6118,7,-60.0,1
6119,7,-59.0,1
6120,7,-55.0,1
6121,7,-60.0,1
6122,7,-65.0,1
6123,7,-68.0,1
6124,7,-53.0,1
6125,7,-56.0,1
6126,7,-55.0,1
6127,7,-63.0,1
6128,7,-67.0,0
6129,7,-71.0,0
6130,7,-60.0,0
6131,7,-56.0,1
6132,7,-60.0,1
6133,7,-63.0,1
6134,7,-53.0,1
6135,7,-66.0,1
6136,7,-61.0,1
6137,7,-60.0,1
6138,7,-56.0,1
6139,7,-64.0,1
6140,7,-60.0,1
6141,7,-57.0,1
6142,7,-60.0,1
6143,7,-60.0,1
6144,7,-67.0,0
6145,7,-61.0,1
6146,7,-55.0,1
6147,7,-58.0,1
6148,7,-51.0,1
6149,7,-62.0,1
6150,7,-65.0,1
6151,7,-59.0,1
6152,7,-59.0,1
6153,7,-58.0,1
6154,7,-65.0,1
6155,7,-67.0,1
6156,7,-59.0,1
6157,7,-47.0,1
6158,7,-49.0,1
6159,7,-48.0,1
6160,7,-54.0,1
6161,7,-48.0,1
6162,7,-61.0,1
6163,7,-64.0,1
6164,7,-53.0,1
6165,7,-68.0,1
6166,7,-60.0,1
6167,7,-71.0,1
6168,7,-54.0,1
6169,7,-66.0,1
6170,7,-63.0,1
6171,7,-63.0,1
6172,7,-64.0,1
6173,7,-51.0,1
6174,7,-47.0,1
6175,7,-48.0,1
6176,7,-49.0,1
6177,7,-48.0,1
6178,7,-57.0,1
6179,7,-55.0,1
6180,7,-60.0,1
6181,7,-62.0,1
6182,7,-62.0,1
6183,7,-57.0,1
6184,7,-59.0,1
6185,7,-58.0,1
6186,7,-52.0,1
6187,7,-44.0,1
6188,7,-50.0,1
6189,7,-68.0,1
6190,7,-63.0,1
6191,7,-50.0,1
6192,7,-71.0,1
6193,7,-64.0,1
6194,7,-59.0,1
6195,7,-60.0,1
6196,7,-50.0,1
6197,7,-65.0,1
6198,7,-50.0,1
6199,7,-61.0,1
6200,7,-57.0,1
6201,7,-65.0,1
6202,7,-67.0,1
6203,7,-51.0,1
6204,7,-54.0,1
6205,7,-48.0,1
6206,7,-60.0,1
6207,7,-51.0,1
6208,7,-54.0,1
6209,7,-66.0,0
6210,7,-58.0,0
6211,7,-53.0,1
6212,7,-54.0,1
6213,7,-57.0,1
6214,7,-53.0,1
6215,7,-47.0,1
6216,7,-59.0,1
6217,7,-50.0,1
6218,7,-48.0,1
6219,7,-48.0,1
6220,7,-58.0,1
6221,7,-58.0,1
6222,7,-48.0,1
6223,7,-55.0,1
6224,7,-45.0,1
6225,7,-51.0,1
6226,7,-44.0,1
6227,7,-54.0,1
6228,7,-46.0,1
6229,7,-51.0,1
6230,7,-68.0,0
6231,7,-69.0,0
6232,7,-65.0,0
6233,7,-65.0,0
6234,7,-60.0,0
6235,7,-65.0,0
6236,7,-63.0,1
6237,7,-68.0,1
6238,7,-59.0,1
6239,7,-60.0,1
6240,7,-60.0,1
6241,7,-60.0,1
6242,7,-67.0,1
6243,7,-62.0,1
6244,7,-53.0,1
6245,7,-60.0,1
6246,7,-61.0,0
6247,7,-65.0,1
6248,7,-57.0,1
6249,7,-59.0,1
6250,7,-68.0,1
6251,7,-52.0,1
6252,7,-69.0,1
6253,7,-52.0,1
6254,7,-69.0,1
6255,7,-54.0,1
6256,7,-52.0,1
6257,7,-55.0,1
6258,7,-53.0,1
6259,7,-63.0,1
6260,7,-56.0,1
6261,7,-58.0,1
6262,7,-58.0,1
6263,7,-59.0,1
6264,7,-60.0,1
6265,7,-66.0,1
6266,7,-67.0,1
6267,7,-64.0,1
6268,7,-66.0,1
6269,7,-67.0,1
6270,7,-61.0,1
6271,7,-66.0,1
6272,7,-70.0,1
6273,7,-64.0,1
6274,7,-58.0,0
6275,7,-63.0,1
6276,7,-57.0,1
6277,7,-59.0,1
6278,7,-59.0,1
6279,7,-64.0,1
6280,7,-51.0,1
6281,7,-51.0,1
6282,7,-52.0,1
6283,7,-60.0,1
6284,7,-52.0,1
6285,7,-53.0,1
6286,7,-59.0,1
6287,7,-57.0,1
6288,7,-53.0,1
6289,8,-73.0,0
6290,8,-55.0,1
6291,8,-71.0,1
6292,8,-62.0,1
6293,8,-63.0,1
6294,8,-67.0,1
6295,8,-59.0,1
6296,8,-58.0,1
6297,8,-68.0,1
6298,8,-66.0,1
6299,8,-69.0,1
6300,8,-67.0,1
6301,8,-59.0,1
6302,8,-63.0,1
6303,8,-60.0,1
6304,8,-71.0,0
6305,8,-51.0,1
6306,8,-52.0,1
6307,8,-67.0,1
6308,8,-60.0,1
6309,8,-63.0,1
6310,8,-68.0,1
6311,8,-68.0,1
6312,8,-60.0,1
6313,8,-67.0,1
6314,8,-59.0,0
6315,8,-67.0,0
6316,8,-63.0,1
6317,8,-50.0,1
6318,8,-63.0,1
6319,8,-63.0,1
6320,8,-61.0,1
6321,8,-70.0,1
6322,8,-56.0,1
6323,8,-54.0,0
6324,8,-58.0,0
6325,8,-65.0,1
6326,8,-68.0,1
6327,8,-63.0,1
6328,8,-55.0,1
6329,8,-57.0,1
6330,8,-59.0,1
6331,8,-54.0,1
6332,8,-68.0,0
6333,8,-67.0,0
6334,8,-61.0,1
6335,8,-53.0,1
6336,8,-49.0,1
6337,8,-50.0,1
6338,8,-63.0,1
6339,8,-62.0,1
6340,8,-53.0,1
6341,8,-61.0,1
6342,8,-65.0,0
6343,8,-51.0,1
6344,8,-46.0,1
6345,8,-53.0,1
6346,8,-55.0,1
6347,8,-55.0,1
6348,8,-59.0,1
6349,8,-66.0,1
6350,8,-59.0,1
6351,8,-48.0,0
6352,8,-59.0,0
6353,8,-64.0,0
6354,8,-53.0,1
6355,8,-54.0,1
6356,8,-58.0,1
6357,8,-55.0,1
6358,8,-70.0,1
6359,8,-61.0,1
6360,8,-66.0,1
6361,8,-58.0,1
6362,8,-58.0,1
6363,8,-58.0,1
6364,8,-57.0,1
6365,8,-47.0,0
6366,8,-64.0,0
6367,8,-52.0,0
6368,8,-48.0,0
6369,8,-48.0,0
6370,8,-67.0,1
6371,8,-61.0,1
6372,8,-55.0,1
6373,8,-58.0,1
6374,8,-57.0,1
6375,8,-66.0,1
6376,8,-66.0,0
6377,8,-55.0,1
6378,8,-52.0,1
6379,8,-54.0,1
6380,8,-54.0,1
6381,8,-51.0,1
6382,8,-59.0,1
6383,8,-50.0,1
6384,8,-60.0,1
6385,8,-60.0,1
6386,8,-55.0,1
6387,8,-55.0,1
6388,8,-55.0,1
6389,8,-57.0,1
6390,8,-69.0,1
6391,8,-47.0,1
6392,8,-60.0,1
6393,8,-50.0,1
6394,8,-58.0,1
6395,8,-50.0,0
6396,8,-57.0,0
6397,8,-54.0,1
6398,8,-73.0,1
6399,8,-63.0,1
6400,8,-71.0,1
6401,8,-64.0,1
6402,8,-59.0,1
6403,8,-65.0,1
6404,8,-67.0,1
6405,8,-60.0,1
6406,8,-49.0,1
6407,8,-60.0,1
6408,8,-59.0,1
6409,8,-49.0,0
6410,8,-61.0,0
6411,8,-55.0,0
6412,8,-63.0,1
6413,8,-64.0,1
6414,8,-64.0,1
6415,8,-62.0,1
6416,8,-60.0,1
6417,8,-60.0,1
6418,8,-52.0,1
6419,8,-59.0,1
6420,8,-61.0,1
6421,8,-48.0,1
6422,8,-50.0,1
6423,8,-50.0,1
6424,8,-66.0,0
6425,8,-64.0,0
6426,8,-70.0,0
6427,8,-64.0,0
6428,8,-61.0,1
6429,8,-68.0,1
6430,8,-61.0,1
6431,8,-61.0,1
6432,8,-63.0,1
6433,8,-73.0,0
6434,8,-64.0,0
6435,8,-64.0,0
6436,8,-68.0,1
6437,8,-61.0,1
6438,8,-61.0,1
6439,8,-67.0,1
6440,8,-69.0,0
6441,8,-69.0,0
6442,8,-70.0,0
6443,8,-59.0,0
6444,8,-60.0,0
6445,8,-62.0,0
6446,8,-67.0,1
6447,8,-53.0,1
6448,8,-66.0,1
6449,8,-62.0,1
6450,8,-59.0,1
6451,8,-65.0,1
6452,8,-66.0,1
6453,8,-65.0,0
6454,8,-62.0,0
6455,8,-65.0,0
6456,8,-55.0,0
6457,8,-60.0,0
6458,8,-56.0,0
6459,8,-55.0,0
6460,8,-74.0,0
6461,8,-66.0,1
6462,8,-69.0,1
6463,8,-63.0,1
6464,8,-62.0,0
6465,8,-65.0,0
6466,8,-63.0,0
6467,8,-65.0,0
6468,8,-72.0,0
6469,8,-66.0,1
6470,8,-52.0,1
6471,8,-61.0,1
6472,8,-61.0,1
6473,8,-62.0,1
6474,8,-66.0,1
6475,8,-62.0,1
6476,8,-60.0,1
6477,8,-66.0,1
6478,8,-69.0,1
6479,8,-70.0,1
6480,8,-65.0,1
6481,8,-61.0,1
6482,8,-57.0,0
6483,8,-68.0,0
6484,8,-64.0,0
6485,8,-64.0,1
6486,8,-62.0,1
6487,8,-62.0,1
6488,8,-63.0,1
6489,8,-61.0,1
6490,8,-65.0,1
6491,8,-60.0,1
6492,8,-66.0,1
6493,8,-57.0,1
6494,8,-69.0,0
6495,8,-66.0,0
6496,8,-58.0,0
6497,8,-73.0,0
6498,8,-52.0,0
6499,8,-68.0,0
6500,8,-60.0,1
6501,8,-64.0,1
6502,8,-66.0,1
6503,8,-66.0,1
6504,8,-50.0,1
6505,8,-65.0,0
6506,8,-61.0,0
6507,8,-51.0,1
6508,8,-62.0,1
6509,8,-53.0,1
6510,8,-58.0,1
6511,8,-64.0,1
6512,8,-64.0,1
6513,8,-67.0,1
6514,8,-53.0,1
6515,8,-59.0,1
6516,8,-69.0,0
6517,8,-69.0,0
6518,8,-66.0,0
6519,8,-58.0,1
6520,8,-53.0,1
6521,8,-61.0,1
6522,8,-63.0,1
6523,8,-58.0,1
6524,8,-61.0,1
6525,8,-67.0,0
6526,8,-68.0,0
6527,8,-63.0,0
6528,8,-51.0,0
6529,8,-56.0,0
6530,8,-69.0,0
6531,8,-44.0,0
6532,8,-63.0,1
6533,8,-66.0,1
6534,8,-53.0,1
6535,8,-53.0,1
6536,8,-58.0,1
6537,8,-54.0,1
6538,8,-53.0,0
6539,8,-58.0,0
6540,8,-54.0,0
6541,8,-45.0,0
6542,8,-44.0,0
6543,8,-51.0,1
6544,8,-49.0,1
6545,8,-62.0,1
6546,8,-66.0,1
6547,8,-51.0,1
6548,8,-66.0,1
6549,8,-66.0,1
6550,8,-64.0,1
6551,8,-62.0,0
6552,8,-68.0,0
6553,8,-71.0,0
6554,8,-61.0,1
6555,8,-61.0,1
6556,8,-66.0,1
6557,8,-68.0,1
6558,8,-61.0,1
6559,8,-62.0,1
6560,8,-66.0,0
6561,8,-63.0,0
6562,8,-68.0,0
6563,8,-61.0,0
6564,8,-60.0,1
6565,8,-52.0,1
6566,8,-61.0,1
6567,8,-58.0,1
6568,8,-62.0,1
6569,8,-66.0,1
6570,8,-64.0,1
6571,8,-62.0,1
6572,8,-62.0,1
6573,8,-70.0,0
6574,8,-66.0,0
6575,8,-66.0,0
6576,8,-65.0,0
6577,8,-68.0,0
6578,8,-67.0,0
6579,8,-62.0,0
6580,8,-58.0,1
6581,8,-62.0,1
6582,8,-62.0,1
6583,8,-64.0,1
6584,8,-61.0,1
6585,8,-56.0,1
6586,8,-61.0,1
6587,8,-63.0,1
6588,8,-68.0,1
6589,8,-68.0,1
6590,8,-69.0,0
6591,8,-62.0,0
6592,8,-54.0,0
6593,8,-71.0,0
6594,8,-67.0,1
6595,8,-61.0,1
6596,8,-56.0,1
6597,8,-65.0,1
6598,8,-54.0,1
6599,8,-71.0,1
6600,8,-67.0,0
6601,8,-65.0,0
6602,8,-62.0,0
6603,8,-64.0,0
6604,8,-65.0,0
6605,8,-65.0,1
6606,8,-61.0,1
6607,8,-48.0,1
6608,8,-64.0,1
6609,8,-65.0,1
6610,8,-64.0,1
6611,8,-67.0,1
6612,8,-67.0,1
6613,8,-67.0,0
6614,8,-63.0,0
6615,8,-60.0,1
6616,8,-66.0,1
6617,8,-65.0,1
6618,8,-68.0,1
6619,8,-68.0,0
6620,8,-68.0,0
6621,8,-69.0,0
6622,8,-58.0,0
6623,8,-63.0,0
6624,8,-64.0,1
6625,8,-62.0,1
6626,8,-64.0,1
6627,8,-59.0,1
6628,8,-53.0,1
6629,8,-56.0,0
6630,8,-59.0,0
6631,8,-59.0,0
6632,8,-54.0,0
6633,8,-54.0,0
6634,8,-71.0,0
6635,8,-73.0,0
6636,8,-64.0,1
6637,8,-64.0,1
6638,8,-65.0,1
6639,8,-56.0,1
6640,8,-66.0,1
6641,8,-58.0,1
6642,8,-47.0,1
6643,8,-69.0,0
6644,8,-63.0,0
6645,8,-68.0,0
6646,8,-61.0,0
6647,8,-59.0,1
6648,8,-62.0,1
6649,8,-56.0,1
6650,8,-56.0,1
6651,8,-61.0,1
6652,8,-58.0,1
6653,8,-58.0,1
6654,8,-69.0,1
6655,8,-57.0,1
6656,8,-65.0,1
6657,8,-58.0,1
6658,8,-70.0,0
6659,8,-67.0,1
6660,8,-59.0,1
6661,8,-47.0,1
6662,8,-61.0,1
6663,8,-54.0,1
6664,8,-55.0,1
6665,8,-59.0,1
6666,8,-62.0,1
6667,8,-62.0,1
6668,8,-58.0,1
6669,8,-55.0,1
6670,8,-66.0,0
6671,8,-63.0,0
6672,8,-55.0,0
6673,8,-45.0,0
6674,8,-51.0,0
6675,8,-56.0,0
6676,8,-61.0,0
6677,8,-63.0,1
6678,8,-61.0,1
6679,8,-54.0,1
6680,8,-46.0,1
6681,8,-55.0,1
6682,8,-65.0,1
6683,8,-51.0,1
6684,8,-65.0,1
6685,8,-61.0,1
6686,8,-62.0,1
6687,8,-60.0,1
6688,8,-57.0,0
6689,8,-46.0,0
6690,8,-56.0,0
6691,8,-49.0,0
6692,8,-52.0,1
6693,8,-55.0,1
6694,8,-56.0,1
6695,8,-55.0,1
6696,8,-64.0,1
6697,8,-66.0,1
6698,8,-56.0,1
6699,8,-60.0,1
6700,8,-63.0,1
6701,8,-61.0,1
6702,8,-62.0,1
6703,8,-71.0,0
6704,8,-68.0,0
6705,8,-57.0,1
6706,8,-63.0,1
6707,8,-58.0,1
6708,8,-54.0,1
6709,8,-71.0,1
6710,8,-60.0,1
6711,8,-70.0,1
6712,8,-55.0,1
6713,8,-55.0,1
6714,8,-62.0,1
6715,8,-68.0,0
6716,8,-72.0,0
6717,8,-64.0,1
6718,8,-53.0,1
6719,8,-56.0,1
6720,8,-59.0,1
6721,8,-59.0,1
6722,8,-69.0,1
6723,8,-51.0,1
6724,8,-67.0,1
6725,8,-57.0,0
6726,8,-62.0,0
6727,8,-67.0,1
6728,8,-51.0,1
6729,8,-68.0,1
6730,8,-62.0,1
6731,8,-68.0,1
6732,8,-57.0,1
6733,8,-66.0,0
6734,8,-65.0,0
6735,8,-55.0,0
6736,8,-61.0,1
6737,8,-70.0,1
6738,8,-60.0,1
6739,8,-52.0,1
6740,8,-58.0,1
6741,8,-63.0,1
6742,8,-69.0,1
6743,8,-70.0,0
6744,8,-67.0,0
6745,8,-69.0,0
6746,8,-70.0,0
6747,8,-65.0,0
6748,8,-61.0,0
6749,8,-69.0,1
6750,8,-69.0,1
6751,8,-59.0,1
6752,8,-64.0,1
6753,8,-67.0,1
6754,8,-62.0,1
6755,8,-57.0,1
6756,8,-61.0,1
6757,8,-62.0,1
6758,8,-59.0,1
6759,8,-61.0,1
6760,8,-70.0,1
6761,8,-71.0,0
6762,8,-72.0,0
6763,8,-62.0,0
6764,8,-65.0,0
6765,8,-67.0,1
6766,8,-66.0,1
6767,8,-65.0,1
6768,8,-65.0,1
6769,8,-61.0,1
6770,8,-57.0,1
6771,8,-61.0,1
6772,8,-61.0,1
6773,8,-61.0,1
6774,8,-61.0,1
6775,8,-61.0,1
6776,8,-72.0,0
6777,8,-64.0,0
6778,8,-64.0,0
6779,8,-65.0,0
6780,8,-65.0,0
6781,8,-62.0,0
6782,8,-62.0,0
6783,8,-54.0,0
6784,8,-63.0,1
6785,8,-63.0,1
6786,8,-66.0,1
6787,8,-62.0,1
6788,8,-61.0,1
6789,8,-68.0,1
6790,8,-59.0,1
6791,8,-62.0,1
6792,8,-59.0,1
6793,8,-61.0,1
6794,8,-60.0,1
6795,8,-64.0,0
6796,8,-65.0,0
6797,8,-59.0,0
6798,8,-53.0,0
6799,8,-73.0,0
6800,8,-53.0,0
6801,8,-56.0,0
6802,8,-73.0,0
6803,8,-65.0,1
6804,8,-65.0,1
6805,8,-64.0,1
6806,8,-66.0,1
6807,8,-67.0,1
6808,8,-60.0,1
6809,8,-61.0,1
6810,8,-56.0,1
6811,8,-62.0,1
6812,8,-64.0,1
6813,8,-58.0,1
6814,8,-71.0,0
6815,8,-69.0,0
6816,8,-66.0,0
6817,8,-63.0,0
6818,0,-66.0,0
6819,0,-66.0,0
6820,0,-63.0,0
6821,0,-65.0,0
6822,0,-71.0,0
6823,0,-54.0,1
6824,0,-52.0,1
6825,0,-68.0,1
6826,0,-44.0,1
6827,0,-64.0,1
6828,0,-57.0,1
6829,0,-56.0,1
6830,0,-51.0,1
6831,0,-52.0,1
6832,0,-69.0,1
6833,0,-70.0,1
6834,0,-47.0,1
6835,0,-58.0,1
6836,0,-49.0,1
6837,0,-49.0,1
6838,0,-47.0,1
6839,0,-49.0,1
6840,0,-46.0,1
6841,0,-63.0,1
6842,0,-53.0,1
6843,0,-49.0,1
6844,0,-63.0,1
6845,0,-55.0,1
6846,0,-54.0,1
6847,0,-47.0,1
6848,0,-71.0,1
6849,0,-46.0,1
6850,0,-54.0,1
6851,0,-57.0,1
6852,0,-57.0,1
6853,0,-45.0,1
6854,0,-49.0,1
6855,0,-48.0,1
6856,0,-50.0,1
6857,0,-52.0,1
6858,0,-43.0,1
6859,0,-59.0,1
6860,0,-68.0,1
6861,0,-51.0,1
6862,0,-49.0,1
6863,0,-46.0,1
6864,0,-49.0,1
6865,0,-59.0,1
6866,0,-48.0,1
6867,0,-47.0,1
6868,0,-65.0,1
6869,0,-50.0,1
6870,0,-61.0,1
6871,0,-59.0,1
6872,0,-44.0,1
6873,0,-50.0,1
6874,0,-70.0,1
6875,0,-47.0,1
6876,0,-50.0,1
6877,0,-58.0,1
6878,0,-46.0,1
6879,0,-49.0,1
6880,0,-58.0,1
6881,0,-61.0,0
6882,0,-62.0,0
6883,0,-65.0,0
6884,0,-66.0,0
6885,0,-51.0,1
6886,0,-53.0,1
6887,0,-49.0,1
6888,0,-61.0,1
6889,0,-48.0,1
6890,0,-56.0,1
6891,0,-47.0,1
6892,0,-54.0,1
6893,0,-64.0,1
6894,0,-57.0,1
6895,0,-47.0,1
6896,0,-62.0,1
6897,0,-46.0,1
6898,0,-57.0,1
6899,0,-61.0,1
